number_of_cities,index_of_sample,name_of_src_file,x_min,x_avg,x_stdev,x_median,x_q1,x_q3,x_max,y_min,y_avg,y_stdev,y_median,y_q1,y_q3,y_max,nr_points_in_q1,nr_points_in_q2,nr_points_in_q3,nr_points_in_q4,nr_points_axis_x_neg,nr_points_axis_x_pos,nr_points_axis_y_neg,nr_points_axis_y_pos,nr_points_in_center,dist_from_center_min,dist_from_center_avg,dist_from_center_stdev,dist_from_center_median,dist_from_center_q1,dist_from_center_q3,dist_from_center_max,dist_from_center_sum
9,7,TSP_CITIES_SET_7_N_9.json,-816,-81.44444444444444,525.8234283272074,0.0,-605.0,167.0,602,-856,90.66666666666667,606.1167379309039,44.0,-333.0,491.0,904,2,3,1,2,0,0,0,0,1,335.2760057027642,772.5633069222225,269.86570585576123,861.1519570810876,560.6709477630156,938.0229499714457,1151.9600687523853,6180.506455377781
9,8,TSP_CITIES_SET_8_N_9.json,-669,14.222222222222221,562.0346470142605,-147.0,-358.0,510.0,848,-701,107.33333333333333,713.1263913220433,0.0,-565.0,727.0,946,2,2,3,1,0,0,0,0,1,693.7528378320337,903.8116757230714,153.9747839342669,893.3340584341042,836.5771199952876,950.1124475216684,1193.1814614718082,7230.493405784571
9,9,TSP_CITIES_SET_9_N_9.json,-846,-255.11111111111111,513.3021635558447,-322.0,-611.0,0.0,795,-901,-99.77777777777777,599.3758790979534,-14.0,-616.0,159.0,700,1,2,4,1,0,0,0,0,1,194.81529714065064,767.592455546698,367.15014007552116,900.8977507437106,630.5154502228828,1043.724064475787,1073.7830320879539,6140.739644373584
9,10,TSP_CITIES_SET_10_N_9.json,-905,117.0,617.4159861875946,258.0,-52.0,599.0,865,-873,-115.44444444444444,602.1366354721972,-171.0,-581.0,533.0,675,2,1,2,3,0,0,0,0,1,483.57522682618884,854.2406699974341,225.35654980455135,886.4439879961988,748.677845574724,1006.8368066018661,1112.4428075186606,6833.925359979473
9,11,TSP_CITIES_SET_11_N_9.json,-355,127.33333333333333,346.16795056735106,92.0,-138.0,314.0,696,-906,-187.77777777777777,466.57924776445475,-23.0,-573.0,31.0,520,3,0,3,2,0,0,0,0,1,97.082439194738,554.836520747559,316.3965599320727,505.30025280832245,385.68691500530804,704.7411447539142,1142.4762579590001,4438.692165980472
9,12,TSP_CITIES_SET_12_N_9.json,-635,14.222222222222221,542.1763499493909,0.0,-499.0,205.0,991,-569,174.22222222222223,544.2255455640102,68.0,-34.0,541.0,958,3,2,2,1,0,0,0,0,1,175.96022277776305,710.2277891745777,370.46416828342956,771.8188172175262,476.3712461669906,1013.5644909718394,1120.931755282185,5681.822313396621
9,13,TSP_CITIES_SET_13_N_9.json,-684,517.0,612.7564769139532,856.0,0.0,950.0,998,-146,399.1111111111111,396.43203845187776,570.0,0.0,647.0,914,4,2,0,2,0,0,0,0,1,398.1783519981969,971.1452002420922,281.64186995290197,969.2750077683472,884.305791015347,1168.1347812006543,1325.5172575262836,7769.161601936738
9,14,TSP_CITIES_SET_14_N_9.json,-953,-12.222222222222221,511.6189445714891,0.0,-227.0,159.0,722,-904,-94.88888888888889,707.0826409346442,-46.0,-620.0,266.0,987,2,1,3,2,0,0,0,0,1,231.6139028642279,833.6796476772663,296.6392615353524,886.5284222579874,780.3561938312414,991.4817592780231,1222.8871575088194,6669.4371814181295
9,15,TSP_CITIES_SET_15_N_9.json,-942,62.77777777777778,697.0064163581599,0.0,-610.0,692.0,912,-924,48.666666666666664,576.9345716803596,0.0,-97.0,51.0,958,2,2,2,2,0,0,0,0,1,134.07833531186162,823.5567288337875,410.607827345324,776.8476865895923,595.249957531138,1192.5776730714676,1319.5226409577062,6588.4538306703
9,16,TSP_CITIES_SET_16_N_9.json,-895,15.333333333333334,465.0690808901404,33.0,-211.0,460.0,476,-879,73.33333333333333,588.7149140288532,304.0,-178.0,480.0,807,3,2,1,2,0,0,0,0,1,370.0499966220781,705.2305360860873,286.53374963863683,636.99271941385,501.4279170113926,859.0468458151684,1254.458448893386,5641.844288688699
9,17,TSP_CITIES_SET_17_N_9.json,-919,-148.88888888888889,446.90307798348306,-29.0,-386.0,87.0,609,-792,-68.77777777777777,577.8273483008956,0.0,-577.0,154.0,908,2,2,3,1,0,0,0,0,1,122.18428704215611,686.0913819626583,326.27068621283456,707.3197362419988,502.7400675363549,939.0841943825072,1093.3183433931765,5488.731055701266
9,18,TSP_CITIES_SET_18_N_9.json,-972,-165.55555555555554,642.1263721245045,0.0,-733.0,418.0,701,-790,128.66666666666666,683.6062463143531,-5.0,-300.0,959.0,982,2,1,3,2,0,0,0,0,1,428.43902716722715,934.6067121712495,252.1072188334551,991.6770467084468,861.3480067711956,1098.1678362014695,1221.2288892750614,7476.853697369996
9,19,TSP_CITIES_SET_19_N_9.json,-825,142.0,617.1328868242236,141.0,0.0,633.0,864,-825,-260.22222222222223,496.33249384303303,0.0,-732.0,46.0,536,2,2,0,4,0,0,0,0,1,635.4722653271344,841.2892873132512,144.6012647720299,819.6087329492591,737.5424607392821,952.9836721387283,1041.8296405842943,6730.314298506009
9,20,TSP_CITIES_SET_20_N_9.json,-949,196.66666666666666,638.0910985118035,432.0,0.0,637.0,776,-660,63.0,450.7557542616622,116.0,0.0,163.0,864,4,2,0,2,0,0,0,0,1,586.7674155915613,789.5222521777683,199.9235234244605,720.4712288331611,631.2231872293818,975.9805661479305,1073.4360716875506,6316.178017422147
9,21,TSP_CITIES_SET_21_N_9.json,-732,-389.1111111111111,378.4122898521018,-556.0,-642.0,-330.0,411,-519,-49.77777777777778,404.1190349939538,-101.0,-274.0,0.0,737,0,2,5,1,0,0,0,0,1,337.55147755564633,666.9132722170963,199.5872522144075,703.1348652463696,580.639277455077,786.7520130048622,923.2036611712499,5335.306177736769
9,22,TSP_CITIES_SET_22_N_9.json,-934,-89.77777777777777,639.8499390047986,-150.0,-598.0,227.0,877,-871,-74.77777777777777,540.709205067238,-23.0,-421.0,174.0,899,1,2,3,2,0,0,0,0,1,417.6984558266885,807.0720299059813,274.15816820314046,902.76125723364,568.4063755835581,972.0275970785824,1168.5384033055996,6456.57623924785
9,23,TSP_CITIES_SET_23_N_9.json,-913,81.11111111111111,592.1360579386389,0.0,-252.0,384.0,905,-879,-219.77777777777777,529.2805914110628,-178.0,-789.0,128.0,576,1,2,2,3,0,0,0,0,1,358.50941410233565,764.2808668775818,351.94034644662946,737.5248103318668,465.26030386051684,990.013279393626,1253.9732852018817,6114.246935020656
9,24,TSP_CITIES_SET_24_N_9.json,-961,-33.666666666666664,559.9504442359163,0.0,-326.0,277.0,885,-866,-284.44444444444446,623.4859884374129,-479.0,-794.0,40.0,963,2,1,3,2,0,0,0,0,1,221.16509670379727,837.369732191943,326.6952386881059,880.7293730062155,746.1740723405301,1024.3275592450686,1293.6293905133728,6698.9578575355445
9,25,TSP_CITIES_SET_25_N_9.json,-842,-16.11111111111111,630.4312897621049,-163.0,-460.0,567.0,898,-852,157.11111111111111,671.1291687232131,0.0,-203.0,800.0,894,3,1,4,0,0,0,0,0,1,284.27099746544667,889.29987932453,311.79681961793426,874.7952369225909,776.9278788443517,1178.0492055383265,1202.665373243946,7114.39903459624
9,26,TSP_CITIES_SET_26_N_9.json,-30,472.3333333333333,350.8008694401997,599.0,239.0,684.0,974,-83,576.2222222222222,373.8876093753903,666.0,539.0,800.0,996,6,1,0,1,0,0,0,0,1,354.8436275319031,903.0081444115153,286.7585666952439,913.3653348981918,835.3904682317151,1090.908466604391,1225.6475839326736,7224.065155292123
9,27,TSP_CITIES_SET_27_N_9.json,-580,219.88888888888889,642.2150038041085,0.0,-240.0,859.0,963,-853,26.77777777777778,675.2593534668324,-32.0,-384.0,470.0,989,1,2,2,3,0,0,0,0,1,242.1239352067449,915.3474750789305,313.0604685846338,983.3410560785726,900.8459640475493,1105.5457055203465,1216.0698993067792,7322.779800631444
9,28,TSP_CITIES_SET_28_N_9.json,-617,-25.555555555555557,514.5112027718908,-141.0,-286.0,221.0,934,-820,206.0,490.5219159222144,399.0,0.0,460.0,862,3,3,2,0,0,0,0,0,1,200.11246837716035,673.0773793723159,339.37015842763014,715.845333024402,530.6213427860077,769.8250192828662,1270.9838708654017,5384.619034978528
9,29,TSP_CITIES_SET_29_N_9.json,-897,-38.888888888888886,642.0851665558947,-103.0,-400.0,340.0,951,-375,138.0,389.34785218362254,0.0,-132.0,462.0,689,2,2,3,1,0,0,0,0,1,303.0594001181947,734.5090278946959,232.96226044132194,742.800283883888,659.5654260691658,876.5094841101227,1008.9861247807128,5876.072223157566
9,30,TSP_CITIES_SET_30_N_9.json,-751,88.77777777777777,417.6172822626531,79.0,-43.0,401.0,599,-779,179.66666666666666,489.92218769923045,231.0,0.0,533.0,793,3,3,0,2,0,0,0,0,1,516.9758214849123,664.5485502780971,143.3675568929811,620.7210113774593,538.0894366989157,794.8315242284174,876.1518133291742,5316.388402224777
9,31,TSP_CITIES_SET_31_N_9.json,-671,132.44444444444446,610.1911813339962,25.0,-274.0,527.0,994,-864,-248.33333333333334,555.6527692723217,-504.0,-562.0,0.0,811,2,0,3,3,0,0,0,0,1,675.6345165842255,865.1847048577564,157.30244382879374,830.6268348661142,757.5438813638582,939.0228635408861,1141.8756499724477,6921.477638862051
9,32,TSP_CITIES_SET_32_N_9.json,-631,25.0,542.7932387198647,25.0,-560.0,457.0,826,-866,85.33333333333333,618.9460800425187,219.0,-171.0,411.0,952,4,1,2,1,0,0,0,0,1,487.94466899434406,806.00377458584,205.55649999349396,833.5479131481939,655.3595427437882,960.105874774509,1071.5022165166063,6448.03019668672
9,33,TSP_CITIES_SET_33_N_9.json,-873,-145.44444444444446,562.1470250546362,-331.0,-509.0,272.0,676,-955,-318.3333333333333,551.0521753881387,-423.0,-668.0,-145.0,906,0,1,4,3,0,0,0,0,1,361.3668496140729,825.7368083665641,293.9931453206745,893.4140757125109,577.7460868728929,1037.402354975422,1179.988135533574,6605.894466932513
9,34,TSP_CITIES_SET_34_N_9.json,-805,-11.11111111111111,526.5119762276174,0.0,-518.0,370.0,783,-978,-25.333333333333332,568.5430942329701,0.0,-248.0,352.0,759,2,2,2,2,0,0,0,0,1,356.1179579858337,743.5008105877453,235.48987155742478,779.5983210801081,590.3029266222018,885.7574194788833,1045.6500370582885,5948.006484701961
9,35,TSP_CITIES_SET_35_N_9.json,-875,-119.55555555555556,527.337916119994,-199.0,-457.0,176.0,916,-972,-115.77777777777777,662.5867448451141,0.0,-796.0,137.0,786,2,2,3,1,0,0,0,0,1,241.59884105682295,799.9756294719052,351.8209646169956,951.0445428783219,619.01982887815,1004.944948784667,1176.189185462951,6399.805035775242
9,36,TSP_CITIES_SET_36_N_9.json,-657,-229.88888888888889,383.8301852526858,-113.0,-627.0,10.0,252,-449,81.44444444444444,476.62304578962375,0.0,-237.0,246.0,938,2,2,3,1,0,0,0,0,1,66.75327707311455,591.7433770101649,322.9370142296322,623.9357817685575,450.2257971605829,755.073993620978,1128.2610513529216,4733.947016081319
9,37,TSP_CITIES_SET_37_N_9.json,-893,-279.77777777777777,504.0242498575286,-319.0,-627.0,0.0,698,-887,-414.77777777777777,321.74826253523804,-362.0,-689.0,-296.0,53,0,1,5,2,0,0,0,0,1,391.46519640959144,754.3413458880316,283.11988149158503,774.0657887156267,534.6886828646606,967.4148425286777,1148.3610059558798,6034.730767104254
9,38,TSP_CITIES_SET_38_N_9.json,-562,186.0,385.5671147802935,214.0,0.0,404.0,835,-968,164.88888888888889,597.5291717657901,423.0,0.0,561.0,698,5,1,1,1,0,0,0,0,1,559.2575435342826,745.9443618460158,146.49235584207239,707.1723812912636,657.5119094247543,853.2088688207431,976.0373968245274,5967.554894768125
9,39,TSP_CITIES_SET_39_N_9.json,-707,-62.666666666666664,460.084503107853,-160.0,-360.0,0.0,670,-984,-44.888888888888886,718.0688414846526,0.0,-668.0,352.0,979,0,4,2,2,0,0,0,0,1,355.2576529787923,808.6982784778808,302.3575827902395,802.0229174030931,688.790911270623,962.8012899785998,1207.5967870112938,6469.586227823046
9,40,TSP_CITIES_SET_40_N_9.json,-965,-230.88888888888889,553.8856931814643,-163.0,-751.0,129.0,692,-804,-188.22222222222223,602.4611559631412,-584.0,-630.0,394.0,825,0,3,2,3,0,0,0,0,1,426.38597537911585,844.059943612251,255.54661098858867,876.9691049036544,644.8449679789884,1062.6573774079566,1130.200867102835,6752.479548898007
9,41,TSP_CITIES_SET_41_N_9.json,-987,-271.0,592.3425951254899,0.0,-860.0,146.0,649,-999,155.55555555555554,738.6684153108063,0.0,-120.0,924.0,980,1,3,1,2,0,0,1,0,1,234.09613409879285,944.998534239166,359.8760029086654,1014.3278181665298,775.2839303288997,1215.2163994635296,1303.8404810405298,7559.988273913326
9,42,TSP_CITIES_SET_42_N_9.json,-657,219.55555555555554,439.0484344326692,294.0,0.0,590.0,621,-989,69.44444444444444,502.1043494909975,240.0,-186.0,319.0,612,4,1,1,2,0,0,0,0,1,433.81678160255626,690.5362256849065,177.88470107458107,649.557807233005,611.4440555977532,741.1502305985988,1007.2745405300384,5524.289805479251
9,43,TSP_CITIES_SET_43_N_9.json,-881,17.555555555555557,634.2706660234081,-51.0,-436.0,613.0,875,-924,250.77777777777777,574.4292336262531,415.0,0.0,667.0,805,2,4,1,1,0,0,0,0,1,166.97904060090895,836.0138967846423,345.4957339128103,819.9163924785091,709.8199346157211,1053.754382638617,1276.6898605377894,6688.111174277139
9,44,TSP_CITIES_SET_44_N_9.json,-966,-308.55555555555554,511.37782292330377,-252.0,-683.0,-145.0,758,-642,110.22222222222223,494.79459823692946,148.0,-210.0,342.0,986,1,4,3,0,0,0,0,0,1,328.0304863880795,750.0656970938319,271.51495626922474,769.2810310221862,603.2210271876116,954.2015430389132,1103.288266954743,6000.525576750655
9,45,TSP_CITIES_SET_45_N_9.json,-867,-100.88888888888889,613.9498034132034,-181.0,-596.0,447.0,874,-904,37.888888888888886,661.5563929939088,-116.0,-275.0,747.0,894,0,3,2,3,0,0,0,0,1,522.0507638151677,888.7764904541298,207.66312009334536,942.6397124609541,824.9143521795606,1024.9710004079927,1097.5509099809449,7110.211923633038
9,46,TSP_CITIES_SET_46_N_9.json,-320,164.44444444444446,369.7793636451036,21.0,-21.0,424.0,738,-195,457.3333333333333,354.7266553277326,472.0,461.0,796.0,826,4,3,0,1,0,0,0,0,1,461.4780601502091,696.7377428144827,221.2807337498935,687.2616376810112,497.20754350492774,855.2494284101465,1034.0290131326103,5573.901942515861
9,47,TSP_CITIES_SET_47_N_9.json,-829,189.77777777777777,650.1410957972465,140.0,0.0,590.0,1000,-445,233.88888888888889,416.34013872206833,175.0,62.0,285.0,939,5,2,0,1,0,0,0,0,1,158.35403373454054,788.8530245474781,294.3137891285342,821.5475452279813,711.6565483665604,971.9467164158646,1108.9729482724094,6310.824196379825
9,48,TSP_CITIES_SET_48_N_9.json,-902,-185.77777777777777,498.4864034699888,-30.0,-390.0,37.0,644,-820,-142.66666666666666,493.16173817521565,-353.0,-456.0,197.0,658,2,1,4,1,0,0,0,0,1,200.44450603596,669.3904136825556,346.9692848816892,650.0488124913319,437.73803199552447,836.7499585103901,1217.5385004179539,5355.123309460445
9,49,TSP_CITIES_SET_49_N_9.json,-716,-53.44444444444444,473.9628443008774,-124.0,-305.0,0.0,697,-642,188.33333333333334,544.1537007133187,94.0,-248.0,661.0,950,2,3,3,0,0,0,0,0,1,319.15670132397344,711.1984252985991,257.58726643947915,789.0411520664932,575.1284207014128,882.2591810181048,988.5393264812483,5689.587402388794
9,50,TSP_CITIES_SET_50_N_9.json,-829,-130.55555555555554,437.7202620141976,-34.0,-399.0,130.0,578,-499,149.88888888888889,425.6240842705111,152.0,0.0,295.0,967,3,3,2,0,0,0,0,0,1,200.0099997500125,580.5748721932856,302.63238950015176,542.2813281857536,353.25297075141316,741.839700079813,1126.57578528921,4644.598977546285
9,51,TSP_CITIES_SET_51_N_9.json,-741,99.22222222222223,677.4868592411549,0.0,-467.0,709.0,871,-883,-153.44444444444446,527.0529174359798,-231.0,-497.0,0.0,636,0,2,2,4,0,0,0,0,1,710.1844830746445,864.4910149841169,175.63772784336177,822.5639074736021,718.111726850993,944.8405289266141,1217.3467049283865,6915.928119872935
9,52,TSP_CITIES_SET_52_N_9.json,-890,24.22222222222222,663.1528439541253,0.0,-492.0,717.0,962,-942,-5.0,603.3784053146085,-69.0,-301.0,631.0,755,0,3,1,4,0,0,0,0,1,570.0947289705457,860.7231816344239,269.7744657981966,804.0478658360773,720.4969094013467,926.5150370621643,1346.4055852528243,6885.785453075391
9,53,TSP_CITIES_SET_53_N_9.json,-999,-271.44444444444446,511.57871122416515,-145.0,-688.0,59.0,577,-680,226.22222222222223,433.90315099621535,246.0,49.0,654.0,701,3,4,1,0,0,0,0,0,1,264.8018126826174,714.6158348022724,301.94575416285136,780.9461743875702,572.7245823075227,938.8553967150322,1016.8264355336165,5716.926678418178
9,54,TSP_CITIES_SET_54_N_9.json,-922,10.444444444444445,645.2602403509593,76.0,-485.0,399.0,877,-725,307.6666666666667,523.9205569549644,360.0,0.0,648.0,929,4,2,1,1,0,0,0,0,1,367.93477682872003,835.8092148922058,336.1807869096195,877.1452016165024,611.8101362300179,1062.4080522430058,1308.8640112708424,6686.473719137646
9,55,TSP_CITIES_SET_55_N_9.json,-947,-313.77777777777777,551.1480694372832,-448.0,-715.0,0.0,772,-900,-98.33333333333333,482.7310327708381,-165.0,-220.0,225.0,662,1,2,4,1,0,0,0,0,1,306.4000652741445,760.4088665580097,302.77475014550373,735.942097924915,593.8446334103401,972.7656974024391,1248.2888287571911,6083.270932464076
9,56,TSP_CITIES_SET_56_N_9.json,-865,-58.22222222222222,549.4740161685942,0.0,-520.0,190.0,722,-825,1.0,670.240628431312,0.0,-649.0,332.0,977,3,1,3,1,0,0,0,0,1,154.62535367784935,806.1713766793945,346.48700065964096,944.810390288106,747.0130327345842,993.0936511359482,1132.1276429802429,6449.371013435156
9,57,TSP_CITIES_SET_57_N_9.json,-867,-201.44444444444446,456.33461163687525,-265.0,-468.0,136.0,417,-371,172.22222222222223,516.7344041617943,0.0,-344.0,488.0,937,2,2,3,1,0,0,0,0,1,426.2769053092133,695.7199158223328,283.3471847714464,576.2620951526661,502.32102144373744,812.2965575837075,1218.3698124953687,5565.759326578663
9,58,TSP_CITIES_SET_58_N_9.json,-929,-11.88888888888889,541.2107825155658,100.0,0.0,298.0,585,-959,-252.44444444444446,534.5287904105613,-187.0,-741.0,1.0,571,2,1,1,4,0,0,0,0,1,298.00167784762556,723.2548179139178,381.5544797113222,754.0024326993937,344.4526002534532,956.2691663888762,1309.030939282949,5786.038543311342
9,59,TSP_CITIES_SET_59_N_9.json,-365,186.0,476.6917242831052,0.0,-155.0,415.0,980,-759,-266.6666666666667,489.9561204842736,-439.0,-627.0,0.0,802,1,1,3,3,0,0,0,0,1,256.20499604808646,713.5102091057529,296.87069143097096,724.1590646771931,525.3995875567979,916.1537289807693,1123.7882362794157,5708.081672846022
9,60,TSP_CITIES_SET_60_N_9.json,-674,87.33333333333333,507.853817549893,91.0,-355.0,340.0,876,-974,-50.55555555555556,578.0687915618502,0.0,-199.0,334.0,650,3,1,2,2,0,0,0,0,1,406.97174349087186,749.0826647308796,220.15588347398506,694.0869731402706,637.406268005431,952.3774011033128,1031.6375332450832,5992.661317847037
9,61,TSP_CITIES_SET_61_N_9.json,-883,-157.44444444444446,545.3836060772067,-46.0,-563.0,0.0,848,-870,-99.88888888888889,503.51177852271854,0.0,-530.0,232.0,520,1,3,3,1,0,0,0,0,1,389.60621144945827,740.9101729787351,216.81292944213664,807.471744880546,582.2776157729782,880.6273264371971,1024.7385032289944,5927.281383829881
9,62,TSP_CITIES_SET_62_N_9.json,-947,-11.0,623.5990298260574,0.0,-468.0,456.0,730,-932,58.333333333333336,622.5124496747032,0.0,-170.0,679.0,834,3,1,3,1,0,0,0,0,1,491.1466176204413,860.295193718224,214.48657544490686,890.0239328964526,730.2751823348074,1027.6785618606707,1114.1889426843186,6882.361549745792
9,63,TSP_CITIES_SET_63_N_9.json,-885,39.77777777777778,627.9261058790631,117.0,-553.0,414.0,979,-732,24.444444444444443,645.6481454924019,0.0,-596.0,486.0,924,3,1,2,2,0,0,0,0,1,589.0823371991389,863.6057074530762,278.34240384199296,817.1225863614859,612.8656414127099,1033.845696902991,1279.453398916897,6908.845659624611
9,64,TSP_CITIES_SET_64_N_9.json,-746,156.0,544.444212018091,25.0,-225.0,444.0,918,-770,-36.666666666666664,405.24375380750786,-97.0,-171.0,59.0,685,2,1,2,3,0,0,0,0,1,358.8718434204612,662.9708734546406,239.0507918552421,779.2585527408427,406.92459297218693,827.6805479509105,923.1105025943535,5303.766987637124
9,65,TSP_CITIES_SET_65_N_9.json,-899,-75.22222222222223,569.853441197335,0.0,-413.0,192.0,892,-715,46.888888888888886,527.5555526303473,0.0,-206.0,114.0,957,3,1,3,1,0,0,0,0,1,207.76188293332345,716.1812262709526,336.3184309753982,837.2139024005039,431.00491419156873,913.3016779635697,1169.4892047385474,5729.449810167622
9,66,TSP_CITIES_SET_66_N_9.json,-858,-57.0,514.2657386993616,-190.0,-315.0,356.0,721,-998,-222.33333333333334,525.6255796667433,-258.0,-355.0,0.0,613,1,1,4,2,0,0,0,0,1,346.69871646719434,716.5619659333163,314.5185871914288,670.7562085914631,518.7174420502947,843.1026519118141,1316.1185356950186,5732.49572746653
9,67,TSP_CITIES_SET_67_N_9.json,-940,-78.11111111111111,620.9884146351775,-223.0,-547.0,286.0,934,-661,-31.666666666666668,553.2960328793258,0.0,-571.0,290.0,976,3,1,4,0,0,0,0,0,1,502.3594330755619,814.2707428486721,204.8509070119656,800.4744818133792,681.3819634583477,970.8629267211559,1099.8368060762468,6514.165942789376
9,68,TSP_CITIES_SET_68_N_9.json,-457,364.3333333333333,470.9339125609877,461.0,33.0,708.0,991,-838,182.11111111111111,614.553383451032,59.0,-95.0,716.0,984,5,0,1,2,0,0,0,0,1,178.39843048636948,824.5310796173759,348.4565949522542,845.111379780287,644.4930519201023,1025.3738283249932,1323.4353025365463,6596.248636939007
9,69,TSP_CITIES_SET_69_N_9.json,-880,-427.55555555555554,372.00574965688065,-299.0,-790.0,-128.0,0,-991,157.55555555555554,706.3340412140547,0.0,-110.0,697.0,948,0,4,4,0,0,0,0,0,1,133.80956617521784,874.6411966633185,347.85839007004506,987.643246118286,774.3100005848669,1025.9603398843199,1293.4852144497052,6997.129573306549
9,70,TSP_CITIES_SET_70_N_9.json,-794,-188.22222222222223,597.5468136007793,-246.0,-642.0,0.0,980,-872,187.88888888888889,565.036159118256,185.0,0.0,596.0,932,2,4,2,0,0,0,0,0,1,205.73040611440985,815.4749763154583,322.3125156087802,821.6842654639895,709.3867171643138,1056.8751440464894,1179.33031844348,6523.7998105236675
9,71,TSP_CITIES_SET_71_N_9.json,-894,-30.88888888888889,515.1386814355054,-197.0,-261.0,417.0,753,-958,-25.22222222222222,691.4760982452282,0.0,-653.0,578.0,896,3,1,4,0,0,0,0,0,1,543.6046357418229,851.0836001469465,154.74524894036063,920.4605831334238,827.2658955490382,937.8067661849798,983.1607193129718,6808.668801175572
9,72,TSP_CITIES_SET_72_N_9.json,-778,218.66666666666666,603.9718536488268,140.0,-111.0,730.0,897,-725,10.88888888888889,556.6159907073378,-101.0,-351.0,257.0,909,0,3,0,5,0,0,0,0,1,172.62966141425406,779.7216628397889,371.19556416431277,893.3756327554975,629.3101370131016,977.0591565510255,1196.4802547472316,6237.77330271831
9,73,TSP_CITIES_SET_73_N_9.json,-890,73.11111111111111,598.290156287993,190.0,-229.0,489.0,751,-937,-361.1111111111111,429.3816613586462,-565.0,-686.0,0.0,241,2,0,3,3,0,0,0,0,1,306.8892308309303,781.2415490297878,311.1198980081702,810.5302552529156,647.5420845676152,939.3873614432703,1292.3114949577753,6249.932392238303
9,74,TSP_CITIES_SET_74_N_9.json,-947,17.11111111111111,614.6186713004341,158.0,-429.0,377.0,824,-981,-220.33333333333334,621.264436451983,-216.0,-671.0,362.0,675,2,1,2,3,0,0,0,0,1,394.97848042646575,848.6838792426181,335.3561826965494,1026.670967250424,479.4421175826656,1078.3666017964713,1172.428675869027,6789.471033940945
9,75,TSP_CITIES_SET_75_N_9.json,-949,-35.0,685.7601621558371,0.0,-743.0,483.0,894,-964,-231.33333333333334,629.8694309140585,-223.0,-924.0,113.0,909,1,2,2,3,0,0,0,0,1,190.20515240129538,910.4028177079359,337.6419650787344,971.3894274653767,838.8810501697138,1062.423958055651,1324.5289728805483,7283.222541663488
9,76,TSP_CITIES_SET_76_N_9.json,-807,158.44444444444446,660.2444833376329,208.0,-389.0,674.0,981,-963,47.77777777777778,641.5652300775381,3.0,-240.0,477.0,940,3,2,1,2,0,0,0,0,1,365.0534207482516,909.9724622660443,239.737041461139,987.5109275450693,895.1640147140288,1039.1332431487517,1128.8157511303605,7279.7796981283545
9,77,TSP_CITIES_SET_77_N_9.json,-867,-282.77777777777777,347.43012886686216,-352.0,-440.0,0.0,251,-791,-44.22222222222222,610.1691932935032,0.0,-655.0,300.0,950,1,3,3,1,0,0,0,0,1,318.1760518958019,697.1629570779442,336.5992721804144,796.9931982130504,356.314118453568,834.7839657275756,1286.15279030137,5577.303656623553
9,78,TSP_CITIES_SET_78_N_9.json,-997,-23.77777777777778,596.6434818586762,0.0,-131.0,182.0,989,-935,-175.22222222222223,588.8454334071416,0.0,-902.0,288.0,408,1,3,1,3,0,0,0,0,1,288.62605564986677,776.5017301848503,392.7109995475535,880.2759131391914,386.48111853126403,1034.4193735686688,1338.553323554949,6212.013841478803
9,79,TSP_CITIES_SET_79_N_9.json,-765,166.66666666666666,515.6588019223564,126.0,-61.0,654.0,866,-890,-96.44444444444444,595.9431833470182,-156.0,-527.0,331.0,888,2,1,2,3,0,0,0,0,1,200.52929960482084,746.7451104456543,346.63812340909686,794.1051778533292,505.74100049193055,934.9723005480414,1240.3628501370074,5973.960883565234
9,80,TSP_CITIES_SET_80_N_9.json,-830,62.77777777777778,587.4352683014909,0.0,-217.0,504.0,988,-608,3.5555555555555554,413.2708286073162,-21.0,-227.0,178.0,867,1,2,2,3,0,0,0,0,1,229.3926764306132,658.8619095155595,313.90964885641046,745.9154935932069,377.40096186984175,898.272198116462,1002.8484431857089,5270.895276124476
9,81,TSP_CITIES_SET_81_N_9.json,-867,-238.66666666666666,619.1809105584571,-360.0,-735.0,0.0,826,-998,-298.8888888888889,563.443973355924,-316.0,-810.0,176.0,492,2,1,5,0,0,0,0,0,1,615.0934888291373,905.9999484733962,225.7725615777425,878.5036367654156,752.3784799709933,1069.1502535398363,1274.3802415291914,7247.999587787169
9,82,TSP_CITIES_SET_82_N_9.json,-990,-81.22222222222223,716.8613495261441,0.0,-552.0,319.0,982,-751,-117.77777777777777,539.5154719231364,0.0,-536.0,159.0,715,2,2,2,2,0,0,0,0,1,351.66034749456753,847.0680175942241,355.3190092924404,967.6914200535814,487.70654798496946,1126.0279888118957,1240.8078013939146,6776.544140753793
9,83,TSP_CITIES_SET_83_N_9.json,-875,-82.77777777777777,548.9655676310167,-65.0,-223.0,211.0,881,-976,-102.11111111111111,574.5634091300203,-4.0,-441.0,31.0,845,0,3,2,3,0,0,0,0,1,212.59586073110643,743.4693631317673,334.9683244460917,844.1045125943351,503.9207019739614,876.913998120673,1306.8041169203593,5947.754905054138
9,84,TSP_CITIES_SET_84_N_9.json,-653,-42.55555555555556,612.6702031091261,-233.0,-565.0,409.0,997,-948,-14.333333333333334,600.8972457916578,0.0,-322.0,457.0,735,1,3,2,2,0,0,0,0,1,512.9697846852191,820.6738070454516,272.98404438883597,808.404371546166,611.5405267387274,952.3383403650604,1317.9730649751534,6565.390456363611
